ID,Year_Birth,Year_Old,CustomerFor,Dt_Customer,Education,Marital_Status,Income,Kidhome,Teenhome,ChildrenHome,Recency,MntSpentTotal,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,PurchaseLastMonth,NumPurchasesTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,AcceptedCmpTotal,Complain,Z_CostContact,Z_Revenue,Age_cat,Income_cat,MntTotal_cat,Recency_cat
9597,1969,55,3811 days,2014-02-10,Graduation,Married,73448,0,0,0,10,725,236,106,189,23,41,130,1,18,1,7,2,9,4,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[425.0, 845.0)",0_24
5290,1964,60,3991 days,2013-08-14,PhD,Married,41551,1,1,2,51,279,220,0,33,3,0,23,0,11,5,5,1,5,8,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[256.0, 340.0)",50_74
1685,1967,57,4141 days,2013-03-17,PhD,Together,62981,0,0,0,21,1482,796,14,590,38,44,0,1,22,1,4,5,13,3,0,0,0,1,0,0,1,0,3,11,55_64,D4,"[1265.0, 1685.0)",0_24
5342,1976,48,4362 days,2012-08-08,Basic,Divorced,9548,1,0,1,31,29,0,1,3,10,6,9,0,4,2,1,0,3,8,0,0,0,0,0,0,0,0,3,11,45_54,D1,"[2.0, 87.0)",25_49
9579,1959,65,4029 days,2013-07-07,PhD,Married,33762,2,1,3,61,106,53,1,34,2,0,16,0,6,3,2,2,2,8,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[87.0, 171.0)",50_74
1461,1965,59,4008 days,2013-07-28,PhD,Divorced,36921,1,1,2,74,38,17,1,12,3,1,4,0,5,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",50_74
821,1992,32,4290 days,2012-10-19,Master,Single,92859,0,0,0,46,2077,962,61,921,52,61,20,0,21,1,5,4,12,2,0,0,0,0,0,0,0,0,3,11,25_34,D6,"[1685.0, 2105.0)",25_49
11084,1976,48,3899 days,2013-11-14,Master,Together,65104,0,1,1,4,1053,738,0,232,13,20,50,1,15,2,3,5,7,7,0,0,0,0,0,1,0,0,3,11,45_54,D4,"[845.0, 1265.0)",0_24
8690,1962,62,4108 days,2013-04-19,Graduation,Married,86111,0,0,0,73,1385,399,28,756,36,40,126,0,22,1,5,7,10,2,0,0,0,0,0,0,0,0,3,11,55_64,D6,"[1265.0, 1685.0)",50_74
2937,1974,50,3977 days,2013-08-28,PhD,Single,68352,0,1,1,47,871,614,16,132,43,33,33,0,22,3,8,5,9,6,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[845.0, 1265.0)",25_49
9701,1988,36,4139 days,2013-03-19,Graduation,Together,41883,1,0,1,13,312,32,34,41,73,16,116,1,9,3,4,2,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[256.0, 340.0)",0_24
9949,1976,48,4291 days,2012-10-18,Graduation,Married,59809,0,2,2,36,877,598,16,141,32,41,49,0,12,3,3,3,6,8,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",25_49
10837,1975,49,4281 days,2012-10-28,Graduation,Married,23957,1,0,1,47,68,2,1,18,20,11,16,0,5,1,2,0,3,6,0,0,0,0,0,1,0,0,3,11,45_54,D2,"[2.0, 87.0)",25_49
3120,1981,43,3977 days,2013-08-28,Graduation,Together,38547,1,0,1,49,22,6,1,10,0,1,4,0,3,1,1,0,2,8,0,0,0,0,0,0,0,1,3,11,35_44,D3,"[2.0, 87.0)",25_49
5885,1973,51,4348 days,2012-08-22,2n Cycle,Married,35688,2,1,3,94,211,73,3,90,12,1,32,0,9,7,4,1,4,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[171.0, 256.0)",75_99
4050,1966,58,3680 days,2014-06-21,Master,Married,49605,0,0,0,65,127,42,16,29,12,20,8,0,7,1,2,1,4,3,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[87.0, 171.0)",50_74
3830,1953,71,3738 days,2014-04-24,Master,Married,59354,0,2,2,59,459,295,21,78,39,13,13,0,15,1,4,4,7,3,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[425.0, 845.0)",50_74
7987,1969,55,3786 days,2014-03-07,Graduation,Married,65747,0,1,1,96,460,346,17,48,23,13,13,0,15,4,8,1,6,6,0,0,0,1,0,0,1,0,3,11,55_64,D4,"[425.0, 845.0)",75_99
7798,1972,52,4234 days,2012-12-14,2n Cycle,Together,46344,0,1,1,28,429,233,20,57,8,20,91,1,13,4,7,1,5,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[425.0, 845.0)",25_49
7055,1952,72,4300 days,2012-10-09,PhD,Together,61010,0,1,1,57,1021,888,0,57,0,0,76,0,24,2,8,5,11,5,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[845.0, 1265.0)",50_74
10240,1949,75,4167 days,2013-02-19,Graduation,Together,69372,0,0,0,10,1381,997,26,269,34,13,42,1,20,1,10,4,6,4,0,0,0,1,1,1,2,0,3,11,75_above,D5,"[1265.0, 1685.0)",0_24
3025,1958,66,4028 days,2013-07-08,Graduation,Single,49967,0,1,1,4,306,212,6,69,4,12,3,1,12,3,6,1,5,7,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[256.0, 340.0)",0_24
9283,1978,46,3962 days,2013-09-12,Graduation,Single,60199,1,2,3,49,18,8,1,7,2,0,0,0,3,1,0,0,3,4,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[2.0, 87.0)",25_49
9970,1977,47,3927 days,2013-10-17,Graduation,Together,55375,0,1,1,3,162,42,11,57,10,28,14,1,8,1,1,1,6,2,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[87.0, 171.0)",0_24
2730,1955,69,3985 days,2013-08-20,Graduation,Single,80317,0,0,0,64,1231,536,11,387,149,91,57,0,17,1,3,4,10,1,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[845.0, 1265.0)",50_74
2795,1958,66,4035 days,2013-07-01,Master,Single,30523,2,1,3,0,13,5,0,3,0,0,5,1,3,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[2.0, 87.0)",0_24
9260,1945,79,4273 days,2012-11-05,PhD,Married,70356,0,0,0,20,1706,1349,16,249,43,16,33,1,25,2,10,6,9,6,0,0,0,0,0,0,0,0,3,11,75_above,D5,"[1685.0, 2105.0)",0_24
8182,1984,40,3847 days,2014-01-05,Graduation,Married,23228,1,0,1,91,121,53,3,49,7,4,5,0,7,4,3,0,4,8,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[87.0, 171.0)",75_99
10095,1975,49,4096 days,2013-05-01,PhD,Divorced,74165,0,0,0,9,1293,1001,12,240,16,12,12,1,19,1,5,4,10,2,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1265.0, 1685.0)",0_24
8475,1973,51,3792 days,2014-03-01,PhD,Married,157243,0,1,1,98,1608,20,2,1582,1,2,1,0,22,15,0,22,0,0,0,0,0,0,0,0,0,0,3,11,45_54,D10,"[1265.0, 1685.0)",75_99
4370,1966,58,3900 days,2013-11-13,Graduation,Together,43482,2,1,3,83,88,18,1,32,6,3,28,0,6,3,2,0,4,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[87.0, 171.0)",75_99
10573,1953,71,3895 days,2013-11-18,Graduation,Divorced,62551,0,0,0,27,421,125,16,98,134,21,27,1,17,1,6,7,4,3,0,0,1,0,0,0,1,0,3,11,65_74,D4,"[340.0, 425.0)",25_49
3712,1959,65,3977 days,2013-08-28,Graduation,Divorced,52332,0,0,0,63,259,212,5,33,7,0,2,0,11,1,3,2,6,4,0,0,0,1,0,0,1,0,3,11,65_74,D4,"[256.0, 340.0)",50_74
6637,1988,36,3911 days,2013-11-02,Graduation,Single,66951,0,0,0,46,1117,277,162,305,173,76,124,0,14,1,3,4,7,1,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[845.0, 1265.0)",25_49
3152,1957,67,3796 days,2014-02-25,Graduation,Together,26091,1,1,2,84,89,15,10,19,8,17,20,0,6,3,2,1,3,5,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[87.0, 171.0)",75_99
5610,1965,59,3741 days,2014-04-21,Graduation,Together,33456,1,1,2,58,36,7,3,10,8,1,7,0,4,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[2.0, 87.0)",50_74
6460,1982,42,4023 days,2013-07-13,Graduation,Married,28718,1,0,1,78,57,12,4,6,11,8,16,0,5,2,2,0,3,8,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",75_99
1349,1970,54,3741 days,2014-04-21,Graduation,Married,50447,2,0,2,4,148,85,7,24,2,3,27,1,7,1,3,1,3,6,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[87.0, 171.0)",0_24
1880,1959,65,3822 days,2014-01-30,PhD,Together,53537,1,1,2,17,93,81,0,6,0,0,6,1,6,2,2,1,3,5,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[87.0, 171.0)",0_24
641,1967,57,3758 days,2014-04-04,Graduation,Single,52074,0,1,1,77,119,59,0,12,0,0,48,0,6,1,2,2,2,4,0,0,1,0,0,0,1,0,3,11,55_64,D4,"[87.0, 171.0)",75_99
8717,1975,49,4327 days,2012-09-12,PhD,Married,80427,0,1,1,56,1835,1149,71,449,69,71,26,0,27,1,11,8,8,5,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1685.0, 2105.0)",50_74
10314,1948,76,4232 days,2012-12-16,PhD,Married,83837,0,0,0,79,1318,847,66,119,86,89,111,0,24,1,9,10,5,4,1,0,0,1,0,1,2,0,3,11,75_above,D6,"[1265.0, 1685.0)",75_99
10854,1970,54,3709 days,2014-05-23,PhD,Married,38853,1,1,2,90,45,29,0,14,0,0,2,0,5,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",75_99
10492,1959,65,3677 days,2014-06-24,Graduation,Together,38285,2,1,3,96,10,2,0,5,2,0,1,0,3,1,0,0,3,2,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",75_99
6935,1951,73,3882 days,2013-12-01,2n Cycle,Married,78497,0,0,0,44,978,207,26,447,75,0,223,0,24,1,5,7,12,2,1,0,0,0,0,0,1,0,3,11,65_74,D5,"[845.0, 1265.0)",25_49
7698,1976,48,3721 days,2014-05-11,PhD,Married,51650,0,1,1,81,191,152,3,22,2,5,7,0,9,1,4,1,4,5,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[171.0, 256.0)",75_99
3559,1988,36,3722 days,2014-05-10,2n Cycle,Married,16248,1,0,1,77,57,12,11,10,3,12,9,0,6,3,2,1,3,6,0,0,0,0,0,0,0,0,3,11,35_44,D1,"[2.0, 87.0)",75_99
10562,1946,78,3946 days,2013-09-28,Master,Married,66835,0,0,0,21,1033,620,26,195,34,17,141,1,23,1,6,4,13,2,0,0,0,0,0,0,0,0,3,11,75_above,D5,"[845.0, 1265.0)",0_24
10796,1984,40,3830 days,2014-01-22,Master,Married,30477,1,0,1,16,66,47,1,6,0,0,12,1,5,1,1,1,3,6,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",0_24
2563,1961,63,3686 days,2014-06-15,Basic,Married,28249,0,0,0,80,43,1,9,7,2,14,10,0,5,1,2,0,3,6,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[2.0, 87.0)",75_99
3518,1983,41,4243 days,2012-12-05,Graduation,Married,25271,1,0,1,45,50,10,1,18,10,4,7,0,4,1,1,1,2,9,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
5823,1970,54,3785 days,2014-03-08,PhD,Single,32303,0,1,1,63,39,35,0,2,0,0,2,0,5,2,1,0,4,5,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",50_74
3934,1966,58,4003 days,2013-08-02,Graduation,Married,61286,0,1,1,34,608,356,0,107,19,9,117,0,16,2,7,1,8,5,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[425.0, 845.0)",25_49
6982,1976,48,4139 days,2013-03-19,Graduation,Married,74068,0,0,0,14,1581,783,30,537,140,76,15,1,23,1,4,10,9,2,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1265.0, 1685.0)",0_24
6431,1964,60,4163 days,2013-02-23,PhD,Married,45759,1,1,2,13,68,42,1,18,3,0,4,1,5,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",0_24
9733,1978,46,4330 days,2012-09-09,Basic,Together,24882,1,0,1,52,80,1,4,10,29,0,36,0,4,1,1,1,2,6,0,0,1,0,0,0,1,0,3,11,45_54,D2,"[2.0, 87.0)",50_74
5602,1989,35,4080 days,2013-05-17,PhD,Together,66973,0,0,0,98,1282,466,22,432,147,113,102,0,27,1,8,7,12,3,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[1265.0, 1685.0)",75_99
1324,1988,36,4067 days,2013-05-30,Graduation,Married,38872,1,0,1,93,91,23,3,21,3,19,22,0,6,2,3,0,3,8,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[87.0, 171.0)",75_99
326,1973,51,4168 days,2013-02-18,Graduation,Married,51148,1,1,2,38,315,235,6,45,8,9,12,0,12,4,5,1,6,6,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[256.0, 340.0)",25_49
7224,1977,47,3854 days,2013-12-29,Graduation,Married,31353,1,1,2,24,31,10,0,10,3,1,7,1,4,2,1,1,2,8,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",0_24
6999,1980,44,3719 days,2014-05-13,Master,Married,69661,0,0,0,80,834,656,16,106,32,16,8,0,22,1,7,3,12,3,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[425.0, 845.0)",75_99
9938,1954,70,3955 days,2013-09-19,Graduation,Married,80067,0,0,0,82,1600,519,17,813,27,173,51,0,16,1,4,6,6,2,0,0,0,0,1,0,1,0,3,11,65_74,D5,"[1265.0, 1685.0)",75_99
6422,1954,70,4200 days,2013-01-17,Graduation,Married,86718,0,0,0,20,1270,344,189,482,50,33,172,1,16,1,5,6,5,2,0,0,0,0,0,0,0,0,3,11,65_74,D6,"[1265.0, 1685.0)",0_24
3182,1973,51,3762 days,2014-03-31,PhD,Single,46854,1,1,2,81,263,96,1,79,7,1,79,0,9,6,5,1,3,8,0,0,1,0,0,1,1,0,3,11,45_54,D3,"[256.0, 340.0)",75_99
7300,1952,72,3672 days,2014-06-29,Graduation,Divorced,69142,0,1,1,50,535,448,4,34,6,4,39,0,16,3,8,1,7,5,0,0,0,1,0,0,1,0,3,11,65_74,D5,"[425.0, 845.0)",50_74
10424,1968,56,3874 days,2013-12-09,Graduation,Single,75922,0,0,0,60,1295,265,138,553,224,23,92,0,17,1,4,4,9,1,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[1265.0, 1685.0)",50_74
8727,1978,46,3930 days,2013-10-14,Graduation,Divorced,63693,0,1,1,63,1150,587,43,337,42,87,54,0,26,3,11,6,9,6,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[845.0, 1265.0)",50_74
2798,1977,47,4276 days,2012-11-02,PhD,Together,102160,0,0,0,54,1240,763,29,138,76,176,58,0,26,0,7,9,10,4,1,0,0,1,1,1,3,0,3,11,45_54,D7,"[845.0, 1265.0)",50_74
1030,1965,59,4019 days,2013-07-17,PhD,Single,40637,1,1,2,72,38,22,0,13,0,0,3,0,4,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",50_74
624,1984,40,4268 days,2012-11-10,Master,Single,18890,0,0,0,5,35,6,4,1,7,2,15,1,3,1,0,1,2,6,0,0,1,0,0,1,1,0,3,11,35_44,D2,"[2.0, 87.0)",0_24
5176,1988,36,3875 days,2013-12-08,Graduation,Together,29604,1,0,1,88,53,7,6,13,7,6,14,0,4,1,1,0,3,9,0,0,1,0,0,0,1,0,3,11,35_44,D2,"[2.0, 87.0)",75_99
5552,1963,61,4084 days,2013-05-13,Master,Divorced,48721,1,1,2,50,293,81,18,113,47,13,21,0,11,6,4,2,5,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[256.0, 340.0)",50_74
868,1966,58,3693 days,2014-06-08,Graduation,Married,44794,0,1,1,99,65,54,0,7,0,0,4,0,5,1,2,0,3,6,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[2.0, 87.0)",75_99
380,1954,70,4329 days,2012-09-10,Graduation,Divorced,64497,0,1,1,17,1804,1170,48,320,42,32,192,1,24,5,11,4,9,8,0,0,1,0,0,1,1,0,3,11,65_74,D4,"[1685.0, 2105.0)",0_24
2677,1956,68,4127 days,2013-03-31,Graduation,Together,46097,0,1,1,11,241,72,24,68,65,4,8,1,10,5,3,1,6,4,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[171.0, 256.0)",0_24
6521,1954,70,3775 days,2014-03-18,Graduation,Together,77972,0,0,0,18,1101,613,22,319,33,102,12,1,19,1,4,6,9,1,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[845.0, 1265.0)",0_24
6927,1968,56,4304 days,2012-10-05,PhD,Married,44377,1,1,2,70,264,224,0,30,0,0,10,0,11,8,5,1,5,8,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[256.0, 340.0)",50_74
2877,1974,50,4196 days,2013-01-21,Master,Together,46014,1,1,2,21,541,410,0,59,19,9,44,1,16,10,7,1,8,7,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[425.0, 845.0)",0_24
0,1985,39,4093 days,2013-05-04,Graduation,Married,70951,0,0,0,66,1198,239,10,554,254,87,54,0,16,1,3,4,9,1,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[845.0, 1265.0)",50_74
1584,1977,47,3761 days,2014-04-01,Graduation,Married,41443,1,0,1,79,482,171,7,171,25,19,89,0,14,6,8,1,5,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[425.0, 845.0)",75_99
7264,1978,46,3720 days,2014-05-12,2n Cycle,Single,52195,2,1,3,2,17,12,0,4,0,0,1,1,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[2.0, 87.0)",0_24
6274,1948,76,3898 days,2013-11-15,Master,Married,83790,0,0,0,81,1615,1076,16,417,42,48,16,0,24,1,8,10,6,3,0,0,0,1,1,0,2,0,3,11,75_above,D6,"[1265.0, 1685.0)",75_99
1377,1954,70,3974 days,2013-08-31,Master,Widow,44551,0,1,1,24,285,182,4,33,0,0,66,1,10,2,4,1,5,7,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[256.0, 340.0)",0_24
454,1980,44,4264 days,2012-11-14,Graduation,Together,69508,1,0,1,48,1135,824,32,162,42,32,43,0,26,2,11,4,11,6,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[845.0, 1265.0)",25_49
1755,1988,36,3751 days,2014-04-11,2n Cycle,Together,45204,1,0,1,93,114,30,11,25,29,1,18,0,6,1,1,1,4,3,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[87.0, 171.0)",75_99
2075,1969,55,3899 days,2013-11-14,Graduation,Married,72460,0,0,0,56,1047,377,10,540,80,30,10,0,15,1,3,5,7,1,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[845.0, 1265.0)",50_74
4785,1970,54,3748 days,2014-04-14,PhD,Together,77622,0,2,2,3,714,520,7,154,19,0,14,1,20,2,6,3,11,3,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[425.0, 845.0)",0_24
9076,1980,44,4212 days,2013-01-05,PhD,Married,30732,1,0,1,44,185,155,1,25,0,1,3,0,9,4,4,1,4,8,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[171.0, 256.0)",25_49
7079,1962,62,4331 days,2012-09-08,Graduation,Divorced,63887,0,1,1,38,1245,897,23,207,15,11,92,0,27,5,9,6,12,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[845.0, 1265.0)",25_49
4653,1978,46,4132 days,2013-03-26,Graduation,Together,42011,1,0,1,46,189,131,0,16,2,1,39,0,8,4,3,1,4,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[171.0, 256.0)",25_49
7375,1976,48,4284 days,2012-10-25,Graduation,Together,51369,0,1,1,84,576,297,7,79,0,11,182,0,14,2,8,2,4,8,0,0,0,0,0,0,0,0,3,11,45_54,D4,"[425.0, 845.0)",75_99
709,1952,72,4239 days,2012-12-09,Graduation,Divorced,51537,0,1,1,27,1103,787,20,204,0,0,92,1,15,3,2,2,11,8,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[845.0, 1265.0)",25_49
460,1972,52,4362 days,2012-08-08,PhD,Married,79930,0,0,0,72,1753,792,86,740,67,51,17,0,16,1,3,5,8,2,0,0,0,0,0,0,0,0,3,11,45_54,D5,"[1685.0, 2105.0)",50_74
3726,1986,38,3805 days,2014-02-16,PhD,Together,34320,1,0,1,66,17,4,1,9,3,0,0,0,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,35_44,D3,"[2.0, 87.0)",50_74
6798,1966,58,4138 days,2013-03-20,Graduation,Single,37070,1,1,2,30,433,231,7,137,4,15,39,0,14,9,5,1,8,7,0,0,0,0,0,1,0,0,3,11,55_64,D3,"[425.0, 845.0)",25_49
5341,1962,62,4212 days,2013-01-05,2n Cycle,Divorced,81975,0,1,1,2,1588,983,76,184,180,138,27,1,13,1,6,3,4,7,0,0,0,0,1,0,1,0,3,11,55_64,D5,"[1265.0, 1685.0)",0_24
1606,1971,53,4082 days,2013-05-15,Graduation,Together,38590,1,0,1,65,22,3,1,8,4,3,3,0,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,45_54,D3,"[2.0, 87.0)",50_74
9617,1951,73,3746 days,2014-04-16,Graduation,Single,15033,0,0,0,37,19,0,4,5,6,0,4,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0,3,11,65_74,D1,"[2.0, 87.0)",25_49
3233,1965,59,4135 days,2013-03-23,PhD,Married,62745,0,1,1,89,1117,562,21,464,28,10,32,0,26,3,7,8,11,5,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[845.0, 1265.0)",75_99
89,1975,49,3874 days,2013-12-09,2n Cycle,Married,22212,1,0,1,49,69,5,9,20,6,8,21,0,6,2,2,0,4,6,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",25_49
2936,1982,42,3879 days,2013-12-04,Master,Together,23661,1,0,1,46,23,18,0,4,0,0,1,0,4,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",25_49
9449,1958,66,3940 days,2013-10-04,PhD,Single,79761,0,1,1,32,605,415,5,124,15,35,11,0,18,1,5,2,11,3,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[425.0, 845.0)",25_49
7297,1973,51,3857 days,2013-12-26,Graduation,Single,7500,1,0,1,54,57,5,3,10,12,7,20,0,7,4,3,1,3,7,0,0,0,0,0,0,0,0,3,11,45_54,D1,"[2.0, 87.0)",50_74
313,1968,56,3916 days,2013-10-28,Graduation,Widow,73455,0,0,0,98,2088,901,61,757,186,163,20,0,21,1,6,5,10,3,0,0,0,1,0,0,1,0,3,11,55_64,D5,"[1685.0, 2105.0)",75_99
9940,1958,66,4225 days,2012-12-23,Graduation,Together,64961,0,1,1,97,1009,382,114,276,75,124,38,0,14,2,6,4,4,3,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[845.0, 1265.0)",75_99
10735,1971,53,4005 days,2013-07-31,Graduation,Single,22804,1,0,1,75,26,14,1,7,2,1,1,0,4,1,2,0,2,9,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",75_99
9529,1990,34,3885 days,2013-11-28,Graduation,Married,73687,0,0,0,8,1627,559,153,503,218,13,181,1,21,1,3,9,9,2,1,0,0,0,0,1,1,0,3,11,25_34,D5,"[1265.0, 1685.0)",0_24
6439,1958,66,4353 days,2012-08-17,Graduation,Married,61074,0,1,1,37,1102,789,0,133,0,28,152,0,24,7,11,5,8,7,0,0,0,0,0,0,0,0,3,11,65_74,D4,"[845.0, 1265.0)",25_49
7411,1964,60,3696 days,2014-06-05,PhD,Married,31686,1,1,2,31,17,11,0,5,0,0,1,0,4,2,1,0,3,6,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[2.0, 87.0)",25_49
2176,1972,52,4077 days,2013-05-20,Graduation,Married,80134,1,0,1,40,1690,1218,16,272,104,0,80,0,14,2,5,3,6,6,1,0,0,1,1,1,3,0,3,11,45_54,D5,"[1685.0, 2105.0)",25_49
9265,1953,71,4208 days,2013-01-09,Graduation,Married,75027,0,1,1,74,1390,925,64,179,133,12,77,0,19,2,9,4,6,5,0,0,0,0,0,0,0,0,3,11,65_74,D5,"[1265.0, 1685.0)",50_74
8867,1988,36,4339 days,2012-08-31,PhD,Married,67546,0,0,0,90,2126,864,134,768,150,38,172,0,19,1,4,10,5,3,0,0,0,0,0,0,0,0,3,11,35_44,D5,"[2105.0, 2525.0)",75_99
8932,1969,55,4280 days,2012-10-29,Master,Together,65176,0,1,1,57,1531,960,28,183,220,70,70,0,21,4,9,6,6,6,0,0,0,0,0,0,0,0,3,11,55_64,D4,"[1265.0, 1685.0)",50_74
10236,1975,49,3958 days,2013-09-16,Master,Single,31160,1,0,1,59,64,16,3,25,6,1,13,0,5,2,2,0,3,8,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",50_74
6340,1985,39,3917 days,2013-10-27,Graduation,Single,29938,1,0,1,52,26,3,3,7,0,2,11,0,4,2,1,0,3,6,0,0,0,0,0,0,0,0,3,11,35_44,D2,"[2.0, 87.0)",50_74
10089,1974,50,4122 days,2013-04-05,Graduation,Divorced,102692,0,0,0,5,1112,168,148,444,32,172,148,1,28,1,6,9,13,2,1,1,0,1,1,1,4,0,3,11,45_54,D7,"[845.0, 1265.0)",0_24
2227,1958,66,4317 days,2012-09-22,2n Cycle,Together,26490,0,0,0,92,210,45,47,52,21,20,25,0,9,2,3,1,5,6,0,0,0,0,0,0,0,0,3,11,65_74,D2,"[171.0, 256.0)",75_99
10992,1967,57,4341 days,2012-08-29,Graduation,Together,75702,1,1,2,77,1148,650,28,353,45,42,30,0,21,5,4,6,11,8,0,0,0,0,0,0,0,0,3,11,55_64,D5,"[845.0, 1265.0)",75_99
5304,1974,50,4296 days,2012-10-13,PhD,Single,30899,1,0,1,35,33,24,0,8,0,0,1,0,4,2,1,0,3,6,0,0,0,0,0,0,0,0,3,11,45_54,D2,"[2.0, 87.0)",25_49
309,1961,63,4293 days,2012-10-16,PhD,Together,63342,0,1,1,48,1101,918,21,118,13,10,21,0,16,3,8,3,5,6,0,0,0,1,0,0,1,0,3,11,55_64,D4,"[845.0, 1265.0)",25_49
3406,1964,60,4287 days,2012-10-22,Graduation,Single,45989,0,1,1,97,322,138,33,87,28,24,12,0,12,4,3,2,7,3,0,0,0,0,0,0,0,0,3,11,55_64,D3,"[256.0, 340.0)",75_99
2661,1964,60,4062 days,2013-06-04,Graduation,Single,18701,1,1,2,95,44,12,4,2,10,6,10,0,6,4,2,0,4,5,0,0,0,0,0,0,0,0,3,11,55_64,D2,"[2.0, 87.0)",75_99
3153,1957,67,3875 days,2013-12-08,PhD,Single,40737,2,1,3,24,17,11,0,4,0,0,2,1,3,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,65_74,D3,"[2.0, 87.0)",0_24
